,event,trial,side,gender,age,height,weight,fre_side,VR_exp,game_fre,sport_fre,difficulty,enjoyment,fatigue,personality,familiarity,cut_mean,speed_mean,space_mean
927,3,2,right,1,0,1,2,1,0,0,1,1,1,1,0,0,2,1,1
928,3,3,left,1,0,1,2,1,0,0,1,1,1,1,0,0,2,3,2
929,3,3,right,1,0,1,2,1,0,0,1,1,1,1,0,0,2,2,2
930,5,1,left,1,0,1,2,1,0,0,1,1,1,1,0,0,1,1,0
931,5,1,right,1,0,1,2,1,0,0,1,1,1,1,0,0,1,1,0
932,5,2,left,1,0,1,2,1,0,0,1,1,1,1,0,0,3,2,2
933,5,2,right,1,0,1,2,1,0,0,1,1,1,1,0,0,3,2,2
934,5,3,left,1,0,1,2,1,0,0,1,1,1,1,0,0,2,2,2
935,5,3,right,1,0,1,2,1,0,0,1,1,1,1,0,0,2,2,2
936,1,1,left,0,0,3,3,1,0,1,0,0,1,0,0,0,2,1,1
937,1,1,right,0,0,3,3,1,0,1,0,0,1,0,0,0,2,2,1
938,1,2,left,0,0,3,3,1,0,1,0,0,1,0,0,0,2,1,2
939,1,2,right,0,0,3,3,1,0,1,0,0,1,0,0,0,3,1,2
940,1,3,left,0,0,3,3,1,0,1,0,0,1,0,0,0,1,1,3
941,1,3,right,0,0,3,3,1,0,1,0,0,1,0,0,0,1,2,3
942,2,1,left,0,0,3,3,1,0,1,0,0,1,0,0,0,2,1,1
943,2,1,right,0,0,3,3,1,0,1,0,0,1,0,0,0,2,1,1
944,2,2,left,0,0,3,3,1,0,1,0,0,1,0,0,0,2,1,2
945,2,2,right,0,0,3,3,1,0,1,0,0,1,0,0,0,2,1,2
946,2,3,left,0,0,3,3,1,0,1,0,0,1,0,0,0,0,1,3
947,2,3,right,0,0,3,3,1,0,1,0,0,1,0,0,0,0,1,3
948,3,1,left,0,0,3,3,1,0,1,0,0,1,0,0,0,2,1,1
949,3,1,right,0,0,3,3,1,0,1,0,0,1,0,0,0,2,2,1
950,3,2,left,0,0,3,3,1,0,1,0,0,1,0,0,0,2,1,2
951,3,2,right,0,0,3,3,1,0,1,0,0,1,0,0,0,3,3,2
952,3,3,left,0,0,3,3,1,0,1,0,0,1,0,0,0,2,2,2
953,3,3,right,0,0,3,3,1,0,1,0,0,1,0,0,0,2,1,2
954,5,1,left,0,0,3,3,1,0,1,0,0,1,0,0,0,2,1,1
955,5,1,right,0,0,3,3,1,0,1,0,0,1,0,0,0,2,1,1
956,5,2,left,0,0,3,3,1,0,1,0,0,1,0,0,0,2,1,2
957,5,2,right,0,0,3,3,1,0,1,0,0,1,0,0,0,2,1,2
958,5,3,left,0,0,3,3,1,0,1,0,0,1,0,0,0,1,2,3
959,5,3,right,0,0,3,3,1,0,1,0,0,1,0,0,0,1,2,3
960,1,1,left,0,0,2,3,1,0,0,1,1,1,0,0,0,0,2,2
961,1,1,right,0,0,2,3,1,0,0,1,1,1,0,0,0,0,1,2
962,1,2,left,0,0,2,3,1,0,0,1,1,1,0,0,0,1,2,2
963,1,2,right,0,0,2,3,1,0,0,1,1,1,0,0,0,1,2,2
964,1,3,left,0,0,2,3,1,0,0,1,1,1,0,0,0,0,2,0
965,1,3,right,0,0,2,3,1,0,0,1,1,1,0,0,0,1,2,0
966,2,1,left,0,0,2,3,1,0,0,1,1,1,0,0,0,0,1,1
967,2,1,right,0,0,2,3,1,0,0,1,1,1,0,0,0,0,2,1
968,2,2,left,0,0,2,3,1,0,0,1,1,1,0,0,0,1,3,2
969,2,2,right,0,0,2,3,1,0,0,1,1,1,0,0,0,1,2,2
970,2,3,left,0,0,2,3,1,0,0,1,1,1,0,0,0,0,1,0
971,2,3,right,0,0,2,3,1,0,0,1,1,1,0,0,0,0,1,0
972,3,1,left,0,0,2,3,1,0,0,1,1,1,0,0,0,0,3,0
973,3,1,right,0,0,2,3,1,0,0,1,1,1,0,0,0,0,2,0
974,3,2,left,0,0,2,3,1,0,0,1,1,1,0,0,0,1,2,1
975,3,2,right,0,0,2,3,1,0,0,1,1,1,0,0,0,1,3,1
976,3,3,left,0,0,2,3,1,0,0,1,1,1,0,0,0,1,3,0
977,3,3,right,0,0,2,3,1,0,0,1,1,1,0,0,0,1,2,0
978,5,1,left,0,0,2,3,1,0,0,1,1,1,0,0,0,0,1,2
979,5,1,right,0,0,2,3,1,0,0,1,1,1,0,0,0,0,2,2
980,5,2,left,0,0,2,3,1,0,0,1,1,1,0,0,0,1,2,2
981,5,2,right,0,0,2,3,1,0,0,1,1,1,0,0,0,1,2,2
982,5,3,left,0,0,2,3,1,0,0,1,1,1,0,0,0,0,1,0
983,5,3,right,0,0,2,3,1,0,0,1,1,1,0,0,0,0,1,0
984,1,1,left,0,1,3,2,1,1,1,0,0,1,0,1,1,3,3,0
985,1,1,right,0,1,3,2,1,1,1,0,0,1,0,1,1,3,3,0
986,1,2,left,0,1,3,2,1,1,1,0,0,1,0,1,1,3,3,1
987,1,2,right,0,1,3,2,1,1,1,0,0,1,0,1,1,3,3,1
988,1,3,left,0,1,3,2,1,1,1,0,0,1,0,1,1,3,3,1
989,1,3,right,0,1,3,2,1,1,1,0,0,1,0,1,1,3,3,1
990,2,1,left,0,1,3,2,1,1,1,0,0,1,0,1,1,3,3,0
991,2,1,right,0,1,3,2,1,1,1,0,0,1,0,1,1,3,3,0
992,2,2,left,0,1,3,2,1,1,1,0,0,1,0,1,1,3,3,0
993,2,2,right,0,1,3,2,1,1,1,0,0,1,0,1,1,3,3,0
994,2,3,left,0,1,3,2,1,1,1,0,0,1,0,1,1,3,3,0
995,2,3,right,0,1,3,2,1,1,1,0,0,1,0,1,1,3,3,0
996,3,1,left,0,1,3,2,1,1,1,0,0,1,0,1,1,3,3,0
997,3,1,right,0,1,3,2,1,1,1,0,0,1,0,1,1,2,2,0
998,3,2,left,0,1,3,2,1,1,1,0,0,1,0,1,1,3,3,0
999,3,2,right,0,1,3,2,1,1,1,0,0,1,0,1,1,3,3,0
1000,3,3,left,0,1,3,2,1,1,1,0,0,1,0,1,1,3,3,0
1001,3,3,right,0,1,3,2,1,1,1,0,0,1,0,1,1,3,3,0
1002,5,1,left,0,1,3,2,1,1,1,0,0,1,0,1,1,3,3,0
1003,5,1,right,0,1,3,2,1,1,1,0,0,1,0,1,1,3,3,0
1004,5,2,left,0,1,3,2,1,1,1,0,0,1,0,1,1,3,3,0
1005,5,2,right,0,1,3,2,1,1,1,0,0,1,0,1,1,3,3,0
1006,5,3,left,0,1,3,2,1,1,1,0,0,1,0,1,1,3,3,0
1007,5,3,right,0,1,3,2,1,1,1,0,0,1,0,1,1,3,3,0
1008,1,1,left,1,2,1,1,1,0,1,0,0,1,0,1,0,2,3,1
1009,1,1,right,1,2,1,1,1,0,1,0,0,1,0,1,0,3,3,1
1010,1,2,left,1,2,1,1,1,0,1,0,0,1,0,1,0,2,2,2
1011,1,2,right,1,2,1,1,1,0,1,0,0,1,0,1,0,3,3,2
1012,1,3,left,1,2,1,1,1,0,1,0,0,1,0,1,0,3,3,3
1013,1,3,right,1,2,1,1,1,0,1,0,0,1,0,1,0,3,3,3
1014,2,1,left,1,2,1,1,1,0,1,0,0,1,0,1,0,2,2,0
1015,2,1,right,1,2,1,1,1,0,1,0,0,1,0,1,0,2,3,0
1016,2,2,left,1,2,1,1,1,0,1,0,0,1,0,1,0,2,2,1
1017,2,2,right,1,2,1,1,1,0,1,0,0,1,0,1,0,3,3,1
1018,2,3,left,1,2,1,1,1,0,1,0,0,1,0,1,0,2,2,2
1019,2,3,right,1,2,1,1,1,0,1,0,0,1,0,1,0,3,3,2
1020,3,1,left,1,2,1,1,1,0,1,0,0,1,0,1,0,2,2,0
1021,3,1,right,1,2,1,1,1,0,1,0,0,1,0,1,0,2,2,0
1022,3,2,left,1,2,1,1,1,0,1,0,0,1,0,1,0,3,3,1
1023,3,2,right,1,2,1,1,1,0,1,0,0,1,0,1,0,3,3,1
1024,3,3,left,1,2,1,1,1,0,1,0,0,1,0,1,0,3,3,2
1025,3,3,right,1,2,1,1,1,0,1,0,0,1,0,1,0,2,3,2
1026,5,1,left,1,2,1,1,1,0,1,0,0,1,0,1,0,2,3,0
1027,5,1,right,1,2,1,1,1,0,1,0,0,1,0,1,0,3,3,0
1028,5,2,left,1,2,1,1,1,0,1,0,0,1,0,1,0,3,2,1
1029,5,2,right,1,2,1,1,1,0,1,0,0,1,0,1,0,3,3,1
1030,5,3,left,1,2,1,1,1,0,1,0,0,1,0,1,0,3,3,2
1031,5,3,right,1,2,1,1,1,0,1,0,0,1,0,1,0,3,3,2
1032,1,1,left,1,2,0,0,0,1,0,1,1,0,1,0,0,3,3,3
1033,1,1,right,1,2,0,0,0,1,0,1,1,0,1,0,0,2,3,3
1034,1,2,left,1,2,0,0,0,1,0,1,1,0,1,0,0,3,3,3
1035,1,2,right,1,2,0,0,0,1,0,1,1,0,1,0,0,3,3,3
1036,1,3,left,1,2,0,0,0,1,0,1,1,0,1,0,0,3,3,3
1037,1,3,right,1,2,0,0,0,1,0,1,1,0,1,0,0,3,3,3
1038,2,1,left,1,2,0,0,0,1,0,1,1,0,1,0,0,3,3,3
1039,2,1,right,1,2,0,0,0,1,0,1,1,0,1,0,0,3,3,3
1040,2,2,left,1,2,0,0,0,1,0,1,1,0,1,0,0,3,3,3
1041,2,2,right,1,2,0,0,0,1,0,1,1,0,1,0,0,3,3,3
1042,2,3,left,1,2,0,0,0,1,0,1,1,0,1,0,0,3,3,3
1043,2,3,right,1,2,0,0,0,1,0,1,1,0,1,0,0,2,3,3
1044,3,1,left,1,2,0,0,0,1,0,1,1,0,1,0,0,2,3,3
1045,3,1,right,1,2,0,0,0,1,0,1,1,0,1,0,0,2,3,3
1046,3,2,left,1,2,0,0,0,1,0,1,1,0,1,0,0,3,3,2
1047,3,2,right,1,2,0,0,0,1,0,1,1,0,1,0,0,2,3,2
1048,3,3,left,1,2,0,0,0,1,0,1,1,0,1,0,0,3,3,3
1049,3,3,right,1,2,0,0,0,1,0,1,1,0,1,0,0,1,3,3
1050,5,1,left,1,2,0,0,0,1,0,1,1,0,1,0,0,3,3,3
1051,5,1,right,1,2,0,0,0,1,0,1,1,0,1,0,0,3,3,3
1052,5,2,left,1,2,0,0,0,1,0,1,1,0,1,0,0,3,3,3
1053,5,2,right,1,2,0,0,0,1,0,1,1,0,1,0,0,3,3,3
1054,5,3,left,1,2,0,0,0,1,0,1,1,0,1,0,0,3,3,3
1055,5,3,right,1,2,0,0,0,1,0,1,1,0,1,0,0,3,3,3
1056,1,1,left,0,2,3,4,1,1,1,1,0,1,0,0,1,1,3,2
1057,1,1,right,0,2,3,4,1,1,1,1,0,1,0,0,1,2,3,2
1058,1,2,left,0,2,3,4,1,1,1,1,0,1,0,0,1,1,2,3
1059,1,2,right,0,2,3,4,1,1,1,1,0,1,0,0,1,2,3,3
1060,1,3,left,0,2,3,4,1,1,1,1,0,1,0,0,1,1,2,3
1061,1,3,right,0,2,3,4,1,1,1,1,0,1,0,0,1,2,3,3
1062,2,1,left,0,2,3,4,1,1,1,1,0,1,0,0,1,1,3,2
1063,2,1,right,0,2,3,4,1,1,1,1,0,1,0,0,1,1,3,2
1064,2,2,left,0,2,3,4,1,1,1,1,0,1,0,0,1,1,2,3
1065,2,2,right,0,2,3,4,1,1,1,1,0,1,0,0,1,2,3,3
1066,2,3,left,0,2,3,4,1,1,1,1,0,1,0,0,1,1,2,3
1067,2,3,right,0,2,3,4,1,1,1,1,0,1,0,0,1,1,2,3
1068,3,1,left,0,2,3,4,1,1,1,1,0,1,0,0,1,2,3,2
1069,3,1,right,0,2,3,4,1,1,1,1,0,1,0,0,1,1,2,2
1070,3,2,left,0,2,3,4,1,1,1,1,0,1,0,0,1,1,3,2
1071,3,2,right,0,2,3,4,1,1,1,1,0,1,0,0,1,1,3,2
1072,3,3,left,0,2,3,4,1,1,1,1,0,1,0,0,1,0,2,3
1073,3,3,right,0,2,3,4,1,1,1,1,0,1,0,0,1,0,2,3
1074,5,1,left,0,2,3,4,1,1,1,1,0,1,0,0,1,1,3,2
1075,5,1,right,0,2,3,4,1,1,1,1,0,1,0,0,1,2,3,2
1076,5,2,left,0,2,3,4,1,1,1,1,0,1,0,0,1,1,2,3
1077,5,2,right,0,2,3,4,1,1,1,1,0,1,0,0,1,1,3,3
1078,5,3,left,0,2,3,4,1,1,1,1,0,1,0,0,1,1,2,3
1079,5,3,right,0,2,3,4,1,1,1,1,0,1,0,0,1,1,3,3
1080,1,1,left,0,2,2,2,1,0,0,0,0,1,0,1,0,2,3,2
1081,1,1,right,0,2,2,2,1,0,0,0,0,1,0,1,0,2,3,2
1082,1,2,left,0,2,2,2,1,0,0,0,0,1,0,1,0,2,3,3
1083,1,2,right,0,2,2,2,1,0,0,0,0,1,0,1,0,2,3,3
1084,1,3,left,0,2,2,2,1,0,0,0,0,1,0,1,0,3,3,3
1085,1,3,right,0,2,2,2,1,0,0,0,0,1,0,1,0,3,3,3
1086,2,1,left,0,2,2,2,1,0,0,0,0,1,0,1,0,3,3,2
1087,2,1,right,0,2,2,2,1,0,0,0,0,1,0,1,0,2,3,2
1088,2,2,left,0,2,2,2,1,0,0,0,0,1,0,1,0,3,3,2
1089,2,2,right,0,2,2,2,1,0,0,0,0,1,0,1,0,2,3,2
1090,2,3,left,0,2,2,2,1,0,0,0,0,1,0,1,0,3,3,1
1091,2,3,right,0,2,2,2,1,0,0,0,0,1,0,1,0,3,3,1
1092,3,1,left,0,2,2,2,1,0,0,0,0,1,0,1,0,1,3,1
1093,3,1,right,0,2,2,2,1,0,0,0,0,1,0,1,0,2,3,1
1094,3,2,left,0,2,2,2,1,0,0,0,0,1,0,1,0,2,3,1
1095,3,2,right,0,2,2,2,1,0,0,0,0,1,0,1,0,3,3,1
1096,3,3,left,0,2,2,2,1,0,0,0,0,1,0,1,0,3,3,1
1097,3,3,right,0,2,2,2,1,0,0,0,0,1,0,1,0,3,3,1
1098,5,1,left,0,2,2,2,1,0,0,0,0,1,0,1,0,3,3,3
1099,5,1,right,0,2,2,2,1,0,0,0,0,1,0,1,0,2,3,3
1100,5,2,left,0,2,2,2,1,0,0,0,0,1,0,1,0,2,3,3
1101,5,2,right,0,2,2,2,1,0,0,0,0,1,0,1,0,2,3,3
1102,5,3,left,0,2,2,2,1,0,0,0,0,1,0,1,0,3,3,3
1103,5,3,right,0,2,2,2,1,0,0,0,0,1,0,1,0,3,3,3
